0.45343,-0.27982,-0.20806,2,7
4.7804,-2.9502,-2.0446,4,8
5.2146,-3.2181,-2.0705,4,9
16.884,-10.42,0.92524,8,25
4.2665,-2.633,-1.5644,0,10
15.853,-9.7832,1.3026,1,26
17.678,-10.91,1.9381,5,27
14.442,-8.9124,1.9846,1,28
17.759,-10.96,2.9329,1,29
13.184,-8.1362,2.5453,2,30
4.2266,-2.6083,-0.93576,0,15
14.372,-8.8696,3.182,8,31
4.2384,-2.632,-0.81968,0,16
4.4536,-2.7657,-0.73678,10,17
4.3151,-2.6796,-0.59399,1,18
4.3612,-2.7083,-0.47895,3,19
4.4458,-2.7608,-0.36594,0,20
0.44081,-0.27374,-0.23103,3,5
4.6503,-2.8878,-0.25528,1,21
0.47033,-0.29207,-0.23125,9,6
0.46847,-0.29092,-0.21533,2,7
4.7722,-2.9635,-2.0446,5,8
16.862,-10.471,0.46083,10,24
5.1959,-3.2266,-2.0667,5,9
16.887,-10.487,0.92701,8,25
4.2657,-2.6489,-1.5668,0,10
14.312,-8.8875,1.178,1,26
14.604,-9.069,2.0103,1,28
17.702,-10.993,2.9285,1,29
13.134,-8.1563,2.5401,0,30
4.2443,-2.6357,-0.94131,0,15
4.2305,-2.6446,-0.81968,0,16
4.4219,-2.7642,-0.73289,1,17
4.3239,-2.7029,-0.59632,1,18
4.3734,-2.7339,-0.48118,0,19
0.4431,-0.27699,-0.23265,3,5
4.6367,-2.8984,-0.255,1,21
0.4679,-0.29249,-0.23048,8,6
0.4676,-0.2923,-0.21533,3,7
4.765,-2.9786,-2.0453,5,8
16.841,-10.527,0.46111,8,24
5.1815,-3.239,-2.0648,5,9
14.291,-8.9336,0.78596,4,25
4.2464,-2.6545,-1.5627,0,10
14.328,-8.9564,1.1815,1,26
12.531,-7.8332,1.3787,12,27
14.72,-9.2018,2.0301,2,28
18.996,-11.874,3.1484,10,29
13.294,-8.3103,2.5758,1,30
4.2648,-2.666,-0.94761,0,15
4.2303,-2.6598,-0.82098,0,16
4.2671,-2.683,-0.70839,1,17
4.373,-2.7496,-0.48192,0,19
0.4269,-0.26842,-0.22452,3,5
4.6223,-2.9063,-0.25463,0,21
0.46713,-0.29371,-0.23048,8,6
0.47472,-0.29849,-0.21897,3,7
4.7556,-2.9901,-2.0446,5,8
16.908,-10.631,0.46371,8,24
5.1666,-3.2485,-2.0622,5,9
14.266,-8.9699,0.78586,2,25
4.2637,-2.6809,-1.5716,0,10
14.429,-9.0725,1.1919,1,26
13.256,-8.3346,2.5725,0,30
4.2661,-2.6824,-0.94946,0,15
4.2386,-2.6837,-0.82422,0,16
4.2904,-2.7165,-0.71368,3,17
4.31,-2.7289,-0.59655,1,18
4.3879,-2.7782,-0.48452,0,19
4.6069,-2.9169,-0.38129,0,20
0.43841,-0.27758,-0.23103,3,5
4.6283,-2.9304,-0.25546,0,21
0.47245,-0.29913,-0.23357,8,6
0.4785,-0.30297,-0.22115,3,7
4.7461,-3.005,-2.0446,5,8
16.101,-10.194,0.44244,9,24
5.1452,-3.2577,-2.0577,4,9
4.2553,-2.6942,-1.5716,0,10
14.529,-9.1989,1.2025,4,26
12.37,-7.8318,1.3659,0,27
14.702,-9.3088,2.035,5,28
19.65,-12.441,3.2686,12,29
13.231,-8.3772,2.5729,2,30
4.2378,-2.6831,-0.94502,1,15
15.207,-9.6286,3.3912,6,31
4.2544,-2.7103,-0.82876,0,16
4.2778,-2.7253,-0.71284,3,17
4.3107,-2.7462,-0.59771,1,18
4.3885,-2.7958,-0.48545,0,19
4.5887,-2.9233,-0.38045,2,20
0.43763,-0.2788,-0.23103,2,5
4.5965,-2.9283,-0.25416,0,21
0.47472,-0.30243,-0.23511,8,6
0.47137,-0.3003,-0.21824,3,7
4.7346,-3.0163,-2.0432,5,8
16.054,-10.227,0.44193,9,24
5.1265,-3.2659,-2.0539,4,9
15.903,-10.131,0.87931,10,25
4.259,-2.7133,-1.5758,1,10
17.182,-10.946,1.4246,6,26
14.454,-9.208,1.5989,4,27
19.082,-12.157,2.6459,9,28
18.217,-11.606,3.0356,9,29
4.2319,-2.696,-0.94539,2,15
17.02,-10.843,3.8023,11,31
4.248,-2.724,-0.82908,0,16
4.2897,-2.7508,-0.71618,1,17
4.3059,-2.7612,-0.59818,1,18
4.3886,-2.8142,-0.48638,0,19
4.5682,-2.9294,-0.37948,2,20
0.41835,-0.26826,-0.22126,2,5
4.6047,-2.9527,-0.25509,0,21
0.47538,-0.30483,-0.23588,7,6
0.47675,-0.30572,-0.22115,3,7
4.7319,-3.0343,-2.046,4,8
16.05,-10.292,0.44268,7,24
5.1151,-3.2801,-2.0532,4,9
16.735,-10.731,0.9271,5,25
4.2509,-2.7259,-1.5758,2,10
14.9,-9.5549,1.2378,3,26
19.053,-12.218,2.6468,9,28
18.017,-11.554,3.0081,6,29
13.701,-8.7857,2.674,5,30
16.973,-10.884,3.799,11,31
4.2415,-2.7377,-0.82941,0,16
4.2832,-2.7646,-0.71646,1,17
4.316,-2.7858,-0.60073,1,18
4.3735,-2.8229,-0.48564,3,19
4.5377,-2.9288,-0.37766,1,20
0.39606,-0.25563,-0.20988,2,5
4.5942,-2.9653,-0.255,0,21
0.47912,-0.30925,-0.23819,7,6
0.47897,-0.30915,-0.22261,3,7
4.7229,-3.0484,-2.046,5,8
16.621,-10.728,0.4593,10,24
5.099,-3.2911,-2.0507,4,9
16.646,-10.744,0.92394,11,25
4.2781,-2.7613,-1.5889,0,10
16.6,-10.715,1.3816,6,26
12.455,-8.0388,1.383,3,27
16.905,-10.911,3.3056,9,30
16.845,-10.873,3.7775,13,31
4.2582,-2.7664,-0.83427,0,16
4.2866,-2.7848,-0.71841,1,17
4.3161,-2.804,-0.60189,1,18
4.3801,-2.8456,-0.48731,1,19
4.5206,-2.9368,-0.37696,1,20
0.38917,-0.25282,-0.20662,2,5
4.5737,-2.9713,-0.25435,0,21
0.47511,-0.30865,-0.23665,6,6
0.48899,-0.31768,-0.2277,4,7
4.7091,-3.0593,-2.0439,5,8
16.576,-10.769,0.45892,6,24
5.0797,-3.3001,-2.0468,5,9
16.589,-10.777,0.92254,11,25
4.3179,-2.8052,-1.6067,0,10
14.736,-9.5736,1.2288,4,26
4.2836,-2.7828,-1.4647,0,11
16.376,-10.639,2.2838,6,28
15.552,-10.103,2.6064,5,29
16.786,-10.905,3.2888,7,30
16.785,-10.904,3.7712,10,31
4.2632,-2.7876,-0.83687,0,16
4.2833,-2.8008,-0.71925,1,17
4.331,-2.832,-0.60515,1,18
4.495,-2.9392,-0.50106,1,19
4.4852,-2.9328,-0.37473,1,20
0.38994,-0.25498,-0.20744,2,5
4.5782,-2.9936,-0.25509,0,21
0.47419,-0.31006,-0.23665,5,6
0.48181,-0.31505,-0.22479,4,7
4.6937,-3.0691,-2.0412,5,8
16.544,-10.818,0.45892,8,24
5.0572,-3.3068,-2.0417,5,9
16.607,-10.859,0.92533,11,25
4.2904,-2.8054,-1.5996,1,10
16.61,-10.861,1.3877,8,26
4.2367,-2.7703,-1.4515,1,11
16.724,-10.935,2.8082,7,29
16.742,-10.948,3.2865,7,30
16.52,-10.802,3.719,10,31
4.2674,-2.8064,-0.83914,0,16
4.2875,-2.8196,-0.7212,1,17
4.3485,-2.8597,-0.60863,5,18
4.4807,-2.9466,-0.50032,2,19
4.4641,-2.9357,-0.37362,2,20
0.3847,-0.25299,-0.205,2,5
4.562,-3.0001,-0.25463,0,21
0.48263,-0.31739,-0.24127,5,6
0.47943,-0.31528,-0.22406,4,7
4.6935,-3.0866,-2.0446,5,8
14.476,-9.5196,0.40224,4,24
5.0485,-3.32,-2.0417,5,9
15.04,-9.8905,0.83943,2,25
4.2623,-2.803,-1.5918,2,10
4.3258,-2.8448,-1.4846,0,11
12.557,-8.2577,1.4021,16,27
14.934,-9.8212,2.0902,4,28
16.521,-10.865,2.779,9,29
15.084,-9.9199,2.9662,2,30
4.2685,-2.8263,-0.84108,0,16
4.2935,-2.8429,-0.7237,0,17
4.3329,-2.8689,-0.6077,1,18
4.4465,-2.9442,-0.49753,2,19
4.4233,-2.9288,-0.37096,6,20
0.38238,-0.25318,-0.20418,2,5
4.5359,-3.0034,-0.25369,0,21
0.47086,-0.31177,-0.23588,4,6
0.4862,-0.32193,-0.2277,6,7
4.6822,-3.1003,-2.0439,5,8
14.426,-9.5518,0.40169,4,24
5.0333,-3.3328,-2.0398,6,9
16.458,-10.897,0.92049,8,25
4.2726,-2.829,-1.599,5,10
16.629,-11.01,1.3946,8,26
4.2719,-2.8286,-1.4691,2,11
12.571,-8.3235,1.4066,4,27
12.103,-8.0135,1.6974,0,28
16.662,-11.033,2.8085,4,29
18.701,-12.383,3.685,2,30
18.557,-12.287,4.1933,1,31
4.2716,-2.8466,-0.84335,0,16
4.2933,-2.8611,-0.72509,2,17
4.4235,-2.9479,-0.62164,1,18
4.4162,-2.943,-0.49511,3,19
4.4063,-2.9364,-0.37027,3,20
0.39075,-0.2604,-0.20906,2,5
4.5569,-3.0368,-0.25537,0,21
0.47914,-0.31931,-0.2405,3,6
0.48369,-0.32234,-0.22697,5,7
4.6761,-3.1162,-2.0453,4,8
14.451,-9.63,0.40317,4,24
5.0013,-3.333,-2.0308,10,9
15.96,-10.636,0.8944,7,25
4.2642,-2.8417,-1.599,7,10
16.536,-11.02,1.3895,8,26
4.2795,-2.8519,-1.4747,0,11
12.453,-8.2989,1.3962,3,27
12.103,-8.0659,1.7009,0,28
14.508,-9.6685,2.4503,4,29
4.236,-2.8229,-0.95909,0,15
18.625,-12.412,4.217,6,31
4.2865,-2.8739,-0.84789,0,16
4.2952,-2.8797,-0.72676,3,17
4.4202,-2.9635,-0.62234,2,18
4.3914,-2.9443,-0.36971,2,20
4.5268,-3.035,-0.25416,0,21
0.45372,-0.3042,-0.22817,3,6
0.47969,-0.32161,-0.22552,5,7
4.6643,-3.1272,-2.0439,5,8
5.003,-3.3543,-2.0353,8,9
15.925,-10.677,0.89412,10,25
4.2626,-2.8579,-1.6014,7,10
15.806,-10.597,1.3307,7,26
4.2412,-2.8435,-1.4642,1,11
12.513,-8.3891,1.4055,3,27
11.993,-8.0411,1.6886,0,28
15.379,-10.311,3.042,3,30
4.2428,-2.8446,-0.96242,0,15
13.646,-9.1489,3.0954,3,31
4.3375,-2.9268,-0.73539,0,17
4.3636,-2.9444,-0.6156,7,18
4.3595,-2.9416,-0.49066,3,19
4.3827,-2.9573,-0.36971,2,20
0.38167,-0.25753,-0.205,2,5
4.5443,-3.0663,-0.25565,0,21
0.46659,-0.31484,-0.23511,2,6
0.48183,-0.32512,-0.22697,5,7
4.6628,-3.1463,-2.0473,4,8
16.092,-10.858,0.45071,12,24
4.9915,-3.3681,-2.0347,7,9
15.951,-10.763,0.89738,5,25
4.2541,-2.8705,-1.6014,3,10
15.773,-10.643,1.3305,9,26
4.2439,-2.8636,-1.468,3,11
15.703,-10.596,1.7674,2,27
16.607,-11.205,2.3428,3,28
14.49,-9.7773,2.4567,1,29
16.06,-10.837,3.1831,5,30
4.2555,-2.8715,-0.96723,4,15
17.478,-11.794,3.9726,4,31
4.3522,-2.9545,-0.73929,4,17
4.3612,-2.9605,-0.49177,3,19
4.3942,-2.9829,-0.37138,3,20
4.539,-3.0812,-0.25584,0,21
0.4596,-0.31199,-0.23202,1,6
0.49171,-0.33379,-0.23207,5,7
4.6571,-3.1614,-2.0487,4,8
16.103,-10.931,0.45187,12,24
4.7359,-3.2149,-1.9341,10,9
17.444,-11.841,0.98319,7,25
4.2413,-2.8791,-1.5996,3,10
13.552,-9.1998,1.1454,5,26
4.2407,-2.8787,-1.4697,4,11
16.43,-11.153,1.8526,3,27
16.565,-11.245,2.3414,5,28
13.548,-9.1971,2.3014,1,29
15.413,-10.463,3.0605,5,30
4.2702,-2.8988,-0.97242,0,15
13.447,-9.128,3.062,4,31
4.3053,-2.9413,-0.85664,1,16
4.3335,-2.9605,-0.61374,4,18
4.3639,-2.9813,-0.49307,3,19
4.3969,-3.0038,-0.37236,3,20
0.37716,-0.25767,-0.20337,3,5
4.5232,-3.0902,-0.25546,0,21
0.47238,-0.32272,-0.23896,0,6
0.48918,-0.33419,-0.23134,5,7
4.6492,-3.1763,-2.0494,4,8
17.038,-11.64,0.47907,10,24
4.4291,-3.0259,-1.8125,8,9
16.071,-10.979,0.90763,11,25
4.2138,-2.8788,-1.5924,1,10
13.518,-9.2355,1.1448,5,26
4.2448,-2.9,-1.4741,3,11
16.491,-11.266,2.3356,5,28
16.945,-11.577,2.8842,5,29
13.129,-8.9697,2.6124,3,30
4.2762,-2.9214,-0.97575,2,15
12.968,-8.8596,2.9591,4,31
4.2982,-2.9552,-0.85697,1,16
4.3248,-2.9735,-0.73762,6,17
4.328,-2.9756,-0.6142,4,18
4.3616,-2.9988,-0.49381,3,19
4.3912,-3.0191,-0.37264,2,20
4.5404,-3.1217,-0.25695,0,21
0.45166,-0.31053,-0.22894,0,6
0.49279,-0.33881,-0.23352,3,7
4.6398,-3.19,-2.0494,4,8
4.3983,-3.024,-1.8035,8,9
4.2163,-2.8989,-1.5966,1,10
17.225,-11.843,1.4617,7,26
17.317,-11.906,1.9606,5,27
14.051,-9.6607,1.9941,4,28
17.165,-11.802,3.4224,7,30
4.2821,-2.9441,-0.97908,6,15
4.3099,-2.9799,-0.86086,0,16
4.3284,-2.9927,-0.73957,6,17
4.343,-3.0028,-0.61746,6,18
4.3554,-3.0113,-0.494,3,19
4.3964,-3.0397,-0.37376,3,20
0.37571,-0.25977,-0.20337,3,5
4.5306,-3.1324,-0.25686,0,21
0.44629,-0.30856,-0.22663,0,6
0.50416,-0.34858,-0.23934,3,7
4.6299,-3.2011,-2.0487,3,8
4.3701,-3.0215,-1.7952,7,9
16.007,-11.067,0.90754,11,25
4.2998,-2.9729,-1.6312,3,10
4.2349,-2.928,-1.4763,0,11
18.532,-12.813,2.102,5,27
14.243,-9.8477,2.025,1,28
16.468,-11.386,2.8138,6,29
4.2922,-2.9676,-0.98316,0,15
12.868,-8.8973,2.9476,3,31
