[4.683260781413068, 1]
[2.775705952936367, 1]
[3.084815648823016, 1]
[2.3449606383055963, 1]
[1.0655405431257359, 1]
[1.3433332931666035, 1]
[4.367399817001674, 1]
[3.9587622468683494, 1]
[1.996570700692955, 1]
[2.842706786777837, 1]
[1.9513932968597847, 1]
[2.3407933939657593, 1]
[2.2836659814126232, 1]
[1.9226015118607593, 1]
[0.9418487792339594, 1]
[1.8456666572201452, 1]
[1.8353092694685356, 1]
[2.5696875620843453, 1]
[5.645992887902845, 1]
[2.571053832605599, 1]
[5.0189033961597636, 1]
[4.092815204954885, 1]
[2.324900662705792, 1]
[2.500755215494119, 1]
[0.6117250662723493, 1]
[5.351564558483803, 1]
[0.2803051801339232, 1]
[1.6192227451837338, 1]
[1.6231190700787452, 1]
[2.2571791656054607, 1]
[2.7035545353962296, 1]
[2.5245457690007833, 1]
[0.9332858435676649, 1]
[3.9818399284276915, 1]
[1.7013878511794813, 1]
[2.0664933199286266, 1]
[3.8942895524421437, 1]
[2.346782630598381, 1]
[0.8382099579461622, 1]
[1.5085902545855119, 1]
[2.65925565012171, 1]
[2.419140405979777, 1]
[1.5233476563033994, 1]
[1.311756992111936, 1]
[5.4698742785448555, 1]
[10.588931308732102, 1]
[6.580612383674548, 1]
[5.3365071602034915, 1]
[7.562040026406946, 1]
[2.077830737781886, 1]
[3.6152585577558956, 1]
[0.14218929844433487, 1]
[2.1869700001743846, 1]
[1.1040999548113577, 1]
[1.827803585419887, 1]
[2.512646450864155, 1]
[1.7878433766979478, 1]
[3.408718198175724, 1]
[0.6864029344849015, 1]
[4.850141190063584, 1]
[5.348863614310368, 1]
[7.2120896043837766, 1]
[3.347395232540162, 1]
[4.961170107250295, 1]
[4.997984755024937, 1]
[3.7231118947998114, 1]
[2.2175832668735596, 1]
[1.7784732658367108, 1]
[1.7057618402273091, 1]
[3.884969228331365, 1]
[18.173366792581803, 1]
[3.817163921667274, 1]
[8.007753673381261, 1]
[8.635208932163987, 1]
[6.393019626673761, 1]
[6.582812436392593, 1]
[5.771805959498143, 1]
[4.364042542757718, 1]
[4.58776413777669, 1]
[0.595403395240328, 1]
[3.9976780685428626, 1]
[4.777871481007662, 1]
[3.7379245935683354, 1]
[5.974455913811878, 1]
[10.866408335020948, 1]
[16.425184647697545, 1]
[3.2324242958796816, 1]
[7.284648555622602, 1]
[11.253382866608849, 1]
[7.820203936672422, 1]
[4.20562842275106, 1]
[4.400178412791907, 1]
[1.670318007776455, 1]
[2.88553776318111, 1]
[3.8014379331148334, 1]
[4.070698636459744, 1]
[3.663188617904886, 1]
[5.55896064554317, 1]
[5.513055863720089, 1]
[8.507841498455829, 1]
[7.077138790234026, 1]
[8.103948512329398, 1]
[7.568683953095428, 1]
[8.460743325733484, 1]
[9.919157866124289, 1]
[4.684339082763663, 1]
[4.408363834158013, 1]
[2.4919445439469583, 1]
[0.299053185502102, 1]
[3.1333750579986566, 1]
[6.7854672373422735, 1]
[0.9292534108942466, 1]
[2.7275378080109167, 1]
[3.618984954162786, 1]
[1.0918211450995707, 1]
[1.8796162419543034, 1]
[4.429469613670254, 1]
[1.1960074408930652, 1]
[0.9324584445849889, 1]
[5.596970637145451, 1]
[14.921934894708956, 1]
[10.615870585007492, 1]
[10.291682390301666, 1]
[8.498909562731376, 1]
[8.925238343690056, 1]
[7.243638150127399, 1]
[6.6479168576117456, 1]
[3.973115169617203, 1]
[3.7278418922324796, 1]
[0.6424900866776834, 1]
[1.7586685978769065, 1]
[0.41059892173147206, 1]
[1.7995438700203108, 1]
[2.0726853535369325, 1]
[3.3321734947923227, 1]
[1.3463596526777053, 1]
[0.8642373326381698, 1]
[2.373369910968811, 1]
[2.282918805133491, 1]
[4.723945392987827, 1]
[3.0981235564244938, 1]
[5.7596380587975275, 1]
[8.115681717740028, 1]
[7.44906977187322, 1]
[4.170379228383455, 1]
[7.041998687245698, 1]
[6.228785470779211, 1]
[4.381401936332314, 1]
[6.287073905931554, 1]
[0.6333351849327974, 1]
[2.3685831186744353, 1]
[0.4038965308433484, 1]
[2.2964173553437757, 1]
[0.17616857692180285, 1]
[2.200715734227658, 1]
[1.3503617725944321, 1]
[1.0337399232837412, 1]
[0.8459297772535026, 1]
[2.6188386749364807, 1]
[1.3607851717398651, 1]
[2.5032326264280123, 1]
[1.5228352113134738, 1]
[0.5869482886021368, 1]
[1.1418495295631024, 1]
[3.520827436409594, 1]
[1.8094498147290117, 1]
[2.9346437930517912, 1]
[5.563803169786966, 1]
[2.7905195947704815, 1]
[3.6862188497974038, 1]
[4.423482344231553, 1]
[6.419566887070639, 1]
[6.74413179497505, 1]
[10.801388856197372, 1]
[2.167454734349771, 1]
[1.1484535008469559, 1]
[3.924124663233434, 1]
[2.7343433982985053, 1]
[4.192178072196197, 1]
[0.6636535004375127, 1]
[0.8806070051450885, 1]
[2.0692018274071846, 1]
[2.5887591373819343, 1]
[1.6678762059252785, 1]
[1.2723740307662181, 1]
[1.3172279535719174, 1]
[2.699607773767896, 1]
[0.4367680148794268, 1]
[2.76398411003551, 1]
[1.6923273446478375, 1]
[0.6125301814985674, 1]
[1.715544107238432, 1]
[2.3565830447956118, 1]
[1.8498989807172685, 1]
[2.7355472698374275, 1]
[4.6815601912847065, 1]
[4.493400266715668, 1]
[10.832678531521156, 1]
[8.016938955435425, 1]
[12.750856619513643, 1]
[13.884476303949773, 1]
[14.35233572030731, 1]
[14.090634200260432, 1]
[3.1990633987828647, 1]
[6.790645970392559, 1]
[9.846084121220903, 1]
[6.464872019550568, 1]
[3.756599636968237, 1]
[0.31903530808665675, 1]
[3.7134917612271283, 1]
[2.3244976688749936, 1]
[0.17167711390693047, 1]
[1.0564636763602695, 1]
[3.647829381017123, 1]
[9.077688182217317, 1]
[3.9995040709978746, 1]
[9.62658322533814, 1]
